LinJ.05,445375,446184,plus,positive
LinJ.05,448782,449872,plus,positive
LinJ.05,451792,452345,plus,positive
LinJ.06,97,756,plus,positive
LinJ.06,7029,7599,plus,positive
LinJ.06,7679,7835,plus,positive
LinJ.06,19674,20563,plus,positive
LinJ.06,103135,103741,plus,positive
LinJ.06,138589,139123,plus,positive
LinJ.06,181044,181671,plus,positive
LinJ.06,190609,191203,plus,positive
LinJ.06,218876,219427,plus,positive
LinJ.06,247460,248093,plus,positive
LinJ.06,293680,294010,plus,positive
LinJ.06,404369,404518,plus,positive
LinJ.06,450490,451086,plus,positive
LinJ.06,452630,453442,plus,positive
LinJ.06,457567,458114,plus,positive
LinJ.06,463051,464225,plus,positive
LinJ.06,469475,470317,plus,positive
LinJ.06,494168,494673,plus,positive
LinJ.06,502339,503208,plus,positive
LinJ.06,512819,513622,plus,positive
LinJ.06,514638,515674,plus,positive
LinJ.06,519717,520317,plus,positive
LinJ.06,524884,525227,plus,positive
LinJ.07,159,325,plus,positive
LinJ.07,347,719,plus,positive
LinJ.07,722,1006,plus,positive
LinJ.07,1065,1712,plus,positive
LinJ.07,15004,15463,plus,positive
LinJ.07,22281,23019,plus,positive
LinJ.07,29429,30167,plus,positive
LinJ.07,61241,61944,plus,positive
LinJ.07,62683,63254,plus,positive
LinJ.07,107175,108015,plus,positive
LinJ.07,168324,169107,plus,positive
LinJ.07,194907,195690,plus,positive
LinJ.07,209830,210530,plus,positive
LinJ.07,213287,214256,plus,positive
LinJ.07,246422,247206,plus,positive
LinJ.07,303177,304176,plus,positive
LinJ.07,304278,304982,plus,positive
LinJ.07,338547,339084,plus,positive
LinJ.07,339113,339944,plus,positive
LinJ.07,373828,374259,plus,positive
LinJ.07,447315,448365,plus,positive
LinJ.07,457569,457967,plus,positive
LinJ.07,464303,464453,plus,positive
LinJ.07,464464,465435,plus,positive
LinJ.07,466028,466786,plus,positive
LinJ.07,509348,510086,plus,positive
LinJ.07,534618,535359,plus,positive
LinJ.07,556570,557392,plus,positive
LinJ.07,565851,566609,plus,positive
LinJ.07,569359,570187,plus,positive
LinJ.07,574024,574779,plus,positive
LinJ.07,592720,592866,plus,positive
LinJ.08,72,572,plus,positive
LinJ.08,33774,34522,plus,positive
LinJ.08,45635,45946,plus,positive
LinJ.08,65197,65979,plus,positive
LinJ.08,103524,104087,plus,positive
LinJ.08,191778,192591,plus,positive
LinJ.08,219849,220501,plus,positive
LinJ.08,268517,268927,plus,positive
LinJ.08,278606,279237,plus,positive
LinJ.08,285365,286038,plus,positive
LinJ.08,286663,288198,plus,positive
LinJ.08,291013,293821,plus,positive
LinJ.08,296628,297932,plus,positive
LinJ.08,301256,302560,plus,positive
LinJ.08,305881,307185,plus,positive
LinJ.08,310465,311769,plus,positive
LinJ.08,314987,317782,plus,positive
LinJ.08,329357,329599,plus,positive
LinJ.08,334530,334772,plus,positive
LinJ.08,339704,339946,plus,positive
LinJ.08,344879,345121,plus,positive
LinJ.08,376386,377170,plus,positive
LinJ.08,403598,404005,plus,positive
LinJ.08,440771,441680,plus,positive
LinJ.08,443885,444490,plus,positive
LinJ.08,449215,450084,plus,positive
LinJ.08,452737,453347,plus,positive
LinJ.08,487423,488176,plus,positive
LinJ.08,491145,492144,plus,positive
LinJ.08,503189,503644,plus,positive
LinJ.08,514080,515090,plus,positive
LinJ.09,265,556,plus,positive
LinJ.09,563,905,plus,positive
LinJ.09,996,1229,plus,positive
LinJ.09,1289,1571,plus,positive
LinJ.09,25504,25982,plus,positive
LinJ.09,41548,42896,plus,positive
LinJ.09,84169,84972,plus,positive
LinJ.09,105484,106287,plus,positive
LinJ.09,123799,124633,plus,positive
LinJ.09,246860,247859,plus,positive
LinJ.09,271766,271894,plus,positive
LinJ.09,404729,405004,plus,positive
LinJ.09,405858,406068,plus,positive
LinJ.09,412968,413660,plus,positive
LinJ.09,417680,417955,plus,positive
LinJ.09,424177,425043,plus,positive
LinJ.09,429122,429965,plus,positive
LinJ.09,442414,443281,plus,positive
LinJ.09,463593,464349,plus,positive
LinJ.09,498116,498953,plus,positive
LinJ.09,505614,506258,plus,positive
LinJ.09,513260,513428,plus,positive
LinJ.09,521415,522059,plus,positive
LinJ.09,526754,527107,plus,positive
LinJ.09,536832,537464,plus,positive
LinJ.09,549819,550073,plus,positive
LinJ.09,550084,550446,plus,positive
LinJ.09,560424,560743,plus,positive
LinJ.09,580989,581924,plus,positive
LinJ.10,2198,3418,plus,positive
LinJ.10,30795,31836,plus,positive
LinJ.10,34805,35289,plus,positive
LinJ.10,72242,72969,plus,positive
LinJ.10,91138,91881,plus,positive
LinJ.10,132599,133331,plus,positive
LinJ.10,158584,159417,plus,positive
LinJ.10,159852,160034,plus,positive
LinJ.10,164353,164590,plus,positive
LinJ.10,187062,187781,plus,positive
LinJ.10,195656,196373,plus,positive
LinJ.10,215163,216433,plus,positive
LinJ.10,262865,263189,plus,positive
LinJ.10,264056,265508,plus,positive
LinJ.10,265587,266586,plus,positive
LinJ.10,271146,271605,plus,positive
LinJ.10,272313,272897,plus,positive
LinJ.10,298514,299106,plus,positive
LinJ.10,370897,371950,plus,positive
LinJ.10,373707,374703,plus,positive
LinJ.10,382413,382681,plus,positive
LinJ.10,477131,477723,plus,positive
LinJ.10,531093,531934,plus,positive
LinJ.10,533592,534095,plus,positive
LinJ.10,545713,545890,plus,positive
LinJ.10,548628,549089,plus,positive
LinJ.10,555563,556095,plus,positive
LinJ.10,557980,558427,plus,positive
LinJ.10,560795,561531,plus,positive
LinJ.10,563047,563754,plus,positive
LinJ.10,566262,566990,plus,positive
LinJ.10,573615,574195,plus,positive
LinJ.10,584979,586196,plus,positive
LinJ.11,145,612,plus,positive
LinJ.11,927,1232,plus,positive
LinJ.11,15907,16224,plus,positive
LinJ.11,21913,22238,plus,positive
LinJ.11,41815,42140,plus,positive
LinJ.11,57024,57333,plus,positive
LinJ.11,75667,76808,plus,positive
LinJ.11,121861,122454,plus,positive
LinJ.11,124582,125466,plus,positive
LinJ.11,157890,158447,plus,positive
LinJ.11,158546,159426,plus,positive
LinJ.11,161216,162165,plus,positive
LinJ.11,162524,163225,plus,positive
LinJ.11,163999,164556,plus,positive
LinJ.11,164977,165506,plus,positive
LinJ.11,178302,178877,plus,positive
LinJ.11,189481,190044,plus,positive
LinJ.11,193349,193924,plus,positive
LinJ.11,204270,205134,plus,positive
LinJ.11,209029,209202,plus,positive
LinJ.11,209284,210580,plus,positive
LinJ.11,253000,253363,plus,positive
LinJ.11,256732,257337,plus,positive
LinJ.11,269733,270326,plus,positive
LinJ.11,280863,281462,plus,positive
LinJ.11,323322,324162,plus,positive
LinJ.11,341168,341919,plus,positive
LinJ.11,342046,342608,plus,positive
LinJ.11,342623,343056,plus,positive
LinJ.11,343235,344093,plus,positive
LinJ.11,349953,350508,plus,positive
LinJ.11,365126,365643,plus,positive
LinJ.11,366765,366892,plus,positive
LinJ.11,375005,375524,plus,positive
LinJ.11,390068,390563,plus,positive
LinJ.11,447715,448165,plus,positive
LinJ.11,527642,528282,plus,positive
LinJ.11,555685,556544,plus,positive
LinJ.11,568403,568611,plus,positive
LinJ.12,32457,32884,plus,positive
LinJ.12,37588,38343,plus,positive
LinJ.12,51479,51677,plus,positive
LinJ.12,63285,63961,plus,positive
LinJ.12,88929,89788,plus,positive
LinJ.12,107027,107223,plus,positive
LinJ.12,107256,107564,plus,positive
LinJ.12,107659,107816,plus,positive
LinJ.12,122354,122596,plus,positive
LinJ.12,134182,134762,plus,positive
LinJ.12,176752,177564,plus,positive
LinJ.12,179446,179658,plus,positive
LinJ.12,229614,230350,plus,positive
LinJ.12,268067,268226,plus,positive
LinJ.12,268719,269573,plus,positive
LinJ.12,281660,282211,plus,positive
LinJ.12,282688,283424,plus,positive
LinJ.12,288410,288781,plus,positive
LinJ.12,299744,300052,plus,positive
LinJ.12,307665,308016,plus,positive
LinJ.12,326266,326512,plus,positive
LinJ.12,376313,377310,plus,positive
LinJ.12,384335,384709,plus,positive
LinJ.12,395808,396807,plus,positive
LinJ.12,408208,408582,plus,positive
LinJ.12,419997,420330,plus,positive
LinJ.12,431295,431668,plus,positive
LinJ.12,442006,443024,plus,positive
LinJ.12,456274,457292,plus,positive
LinJ.12,467502,467721,plus,positive
LinJ.12,468184,469199,plus,positive
LinJ.12,493819,494286,plus,positive
LinJ.12,513160,513783,plus,positive
LinJ.12,531760,532691,plus,positive
LinJ.12,546117,547186,plus,positive
LinJ.12,561398,561815,plus,positive
LinJ.12,583568,584342,plus,positive
LinJ.12,585169,586241,plus,positive
LinJ.12,591996,593227,plus,positive
LinJ.12,593246,593475,plus,positive
LinJ.13,1,129,plus,positive
LinJ.13,25948,26982,plus,positive
LinJ.13,59027,59353,plus,positive
LinJ.13,60312,61346,plus,positive
LinJ.13,65137,66171,plus,positive
LinJ.13,82225,83226,plus,positive
LinJ.13,135624,136501,plus,positive
LinJ.13,145489,146612,plus,positive
LinJ.13,149577,149948,plus,positive
LinJ.13,170558,170883,plus,positive
LinJ.13,198666,199312,plus,positive
LinJ.13,215712,216511,plus,positive
LinJ.13,234407,235230,plus,positive
LinJ.13,246798,247441,plus,positive
LinJ.13,258284,258554,plus,positive
LinJ.13,261891,262232,plus,positive
LinJ.13,362930,363728,plus,positive
LinJ.13,413913,414717,plus,positive
LinJ.13,485636,486528,plus,positive
LinJ.13,507537,507893,plus,positive
LinJ.13,507963,508815,plus,positive
LinJ.13,557219,558071,plus,positive
LinJ.13,558141,558979,plus,positive
LinJ.13,569035,570333,plus,positive
LinJ.13,578365,579253,plus,positive
LinJ.13,586639,587755,plus,positive
LinJ.13,596115,597041,plus,positive
LinJ.13,599511,599984,plus,positive
LinJ.13,628402,629003,plus,positive
LinJ.13,659517,659814,plus,positive
LinJ.14,1,128,plus,positive
LinJ.14,18875,19344,plus,positive
LinJ.14,41432,41901,plus,positive
LinJ.14,61063,61878,plus,positive
LinJ.14,97539,98277,plus,positive
LinJ.14,104413,105058,plus,positive
LinJ.14,108965,109607,plus,positive
LinJ.14,130300,131376,plus,positive
LinJ.14,133917,134891,plus,positive
LinJ.14,137415,138389,plus,positive
LinJ.14,140914,141888,plus,positive
LinJ.14,144205,144692,plus,positive
LinJ.14,165501,165995,plus,positive
LinJ.14,174692,175140,plus,positive
LinJ.14,203053,203924,plus,positive
LinJ.14,256371,257524,plus,positive
LinJ.14,258376,259528,plus,positive
LinJ.14,260380,261533,plus,positive
LinJ.14,262384,263537,plus,positive
LinJ.14,264699,265635,plus,positive
LinJ.14,267593,268749,plus,positive
LinJ.14,270708,271756,plus,positive
LinJ.14,279610,280283,plus,positive
LinJ.14,281266,281659,plus,positive
LinJ.14,286222,286935,plus,positive
LinJ.14,316265,317112,plus,positive
LinJ.14,375878,376054,plus,positive
LinJ.14,403018,403820,plus,positive
LinJ.14,430129,430481,plus,positive
LinJ.14,448307,449164,plus,positive
LinJ.14,526037,526739,plus,positive
LinJ.14,551613,552021,plus,positive
LinJ.14,557938,558539,plus,positive
LinJ.14,581143,581755,plus,positive
LinJ.14,584315,585081,plus,positive
LinJ.14,588510,589404,plus,positive
LinJ.14,612797,613762,plus,positive
LinJ.14,614192,615598,plus,positive
LinJ.14,622021,622837,plus,positive
LinJ.14,645870,646531,plus,positive
LinJ.15,1,209,plus,positive
LinJ.15,9204,10033,plus,positive
LinJ.15,12481,13324,plus,positive
LinJ.15,21474,22021,plus,positive
LinJ.15,46207,46768,plus,positive
LinJ.15,77735,78276,plus,positive
LinJ.15,81455,81580,plus,positive
LinJ.15,82209,83063,plus,positive
LinJ.15,107802,108364,plus,positive
LinJ.15,254784,255253,plus,positive
LinJ.15,274846,275315,plus,positive
LinJ.15,295191,295538,plus,positive
LinJ.15,305566,306223,plus,positive
LinJ.15,341699,341832,plus,positive
LinJ.15,353328,353983,plus,positive
LinJ.15,404134,404970,plus,positive
LinJ.15,417257,418093,plus,positive
LinJ.15,517322,518693,plus,positive
LinJ.15,533309,533793,plus,positive
LinJ.15,533941,534113,plus,positive
LinJ.15,534116,534682,plus,positive
LinJ.15,559981,560956,plus,positive
LinJ.15,584880,585523,plus,positive
LinJ.15,600376,601040,plus,positive
LinJ.15,619695,620639,plus,positive
LinJ.16,1,131,plus,positive
LinJ.16,59972,60808,plus,positive
LinJ.16,119750,120540,plus,positive
LinJ.16,141292,142050,plus,positive
LinJ.16,147264,147966,plus,positive
LinJ.16,166226,167225,plus,positive
LinJ.16,171327,171748,plus,positive
LinJ.16,185440,186212,plus,positive
LinJ.16,199953,200363,plus,positive
LinJ.16,262313,263098,plus,positive
LinJ.16,304896,305676,plus,positive
LinJ.16,316336,317744,plus,positive
LinJ.16,348394,348571,plus,positive
LinJ.16,364294,364888,plus,positive
LinJ.16,366916,367550,plus,positive
LinJ.16,381439,381882,plus,positive
LinJ.16,381923,383182,plus,positive
LinJ.16,390629,391042,plus,positive
LinJ.16,408049,408683,plus,positive
LinJ.16,415036,415487,plus,positive
LinJ.16,436297,436624,plus,positive
LinJ.16,443459,444124,plus,positive
LinJ.16,446070,446950,plus,positive
LinJ.16,488351,489097,plus,positive
LinJ.16,555828,556671,plus,positive
LinJ.16,557067,557399,plus,positive
LinJ.16,605056,605204,plus,positive
LinJ.16,606422,607416,plus,positive
LinJ.16,608267,608630,plus,positive
LinJ.16,611993,612963,plus,positive
LinJ.16,620166,621132,plus,positive
LinJ.16,673058,674024,plus,positive
LinJ.16,688063,688184,plus,positive
LinJ.17,63229,64073,plus,positive
LinJ.17,82990,83989,plus,positive
LinJ.17,88686,89685,plus,positive
LinJ.17,94382,95381,plus,positive
LinJ.17,99955,100678,plus,positive
LinJ.17,100921,101919,plus,positive
LinJ.17,109687,110397,plus,positive
LinJ.17,126453,127110,plus,positive
LinJ.17,131951,132777,plus,positive
LinJ.17,157263,158252,plus,positive
LinJ.17,177288,177747,plus,positive
LinJ.17,185547,186460,plus,positive
LinJ.17,192449,193468,plus,positive
LinJ.17,201010,202085,plus,positive
LinJ.17,245649,246666,plus,positive
LinJ.17,305921,306195,plus,positive
LinJ.17,306197,307379,plus,positive
LinJ.17,319385,319969,plus,positive
LinJ.17,322169,322748,plus,positive
LinJ.17,327060,328087,plus,positive
LinJ.17,332609,333522,plus,positive
LinJ.17,343784,344372,plus,positive
LinJ.17,346301,346824,plus,positive
LinJ.17,347294,347810,plus,positive
LinJ.17,352052,353073,plus,positive
LinJ.17,390981,391575,plus,positive
LinJ.17,426416,427353,plus,positive
LinJ.17,430038,430594,plus,positive
LinJ.17,458700,458951,plus,positive
LinJ.17,518996,519612,plus,positive
LinJ.17,524341,524848,plus,positive
LinJ.17,526518,527538,plus,positive
LinJ.17,573102,573649,plus,positive
LinJ.17,589165,589805,plus,positive
LinJ.17,594682,595518,plus,positive
LinJ.17,626592,627399,plus,positive
LinJ.17,637794,638595,plus,positive
LinJ.17,643727,644531,plus,positive
LinJ.17,667936,669268,plus,positive
LinJ.17,672181,672578,plus,positive
LinJ.17,674733,675360,plus,positive
LinJ.17,690751,690898,plus,positive
LinJ.18,16947,18196,plus,positive
LinJ.18,39951,40573,plus,positive
LinJ.18,55975,56808,plus,positive
LinJ.18,64133,64572,plus,positive
LinJ.18,68749,69588,plus,positive
LinJ.18,78089,79347,plus,positive
LinJ.18,94242,94842,plus,positive
LinJ.18,95841,96686,plus,positive
LinJ.18,115336,115863,plus,positive
LinJ.18,124538,125147,plus,positive
LinJ.18,146718,147578,plus,positive
LinJ.18,155253,155598,plus,positive
LinJ.18,161704,162234,plus,positive
LinJ.18,162272,162708,plus,positive
LinJ.18,170862,171460,plus,positive
LinJ.18,210655,211544,plus,positive
LinJ.18,219570,220459,plus,positive
LinJ.18,234929,235415,plus,positive
LinJ.18,237698,238136,plus,positive
LinJ.18,266881,267493,plus,positive
LinJ.18,268511,269466,plus,positive
LinJ.18,269558,270447,plus,positive
LinJ.18,287362,288361,plus,positive
LinJ.18,435123,435859,plus,positive
LinJ.18,435895,436610,plus,positive
LinJ.18,437489,438487,plus,positive
LinJ.18,440751,440991,plus,positive
LinJ.18,466334,467143,plus,positive
LinJ.18,467163,468105,plus,positive
LinJ.18,468137,468843,plus,positive
LinJ.18,480850,481039,plus,positive
LinJ.18,481069,481528,plus,positive
LinJ.18,503250,503547,plus,positive
LinJ.18,530567,531030,plus,positive
LinJ.18,539835,540454,plus,positive
LinJ.18,545982,546711,plus,positive
LinJ.18,553346,553892,plus,positive
LinJ.18,555124,555849,plus,positive
LinJ.18,606746,606954,plus,positive
LinJ.18,607038,607689,plus,positive
LinJ.18,607995,608692,plus,positive
LinJ.18,619220,619643,plus,positive
LinJ.18,634813,635722,plus,positive
LinJ.18,635998,636996,plus,positive
LinJ.18,637009,637890,plus,positive
LinJ.18,646034,646736,plus,positive
LinJ.18,646739,647165,plus,positive
LinJ.18,670243,670856,plus,positive
LinJ.18,682087,682693,plus,positive
LinJ.18,684694,685268,plus,positive
LinJ.18,687701,688364,plus,positive
LinJ.18,702302,702783,plus,positive
LinJ.18,711994,712937,plus,positive
LinJ.18,712966,713927,plus,positive
LinJ.18,714425,715147,plus,positive
LinJ.18,715150,715576,plus,positive
LinJ.18,719992,720425,plus,positive
LinJ.19,41292,42175,plus,positive
LinJ.19,52152,53038,plus,positive
LinJ.19,57196,58082,plus,positive
LinJ.19,78458,79037,plus,positive
LinJ.19,108026,108291,plus,positive
LinJ.19,108296,109384,plus,positive
LinJ.19,112901,113876,plus,positive
LinJ.19,117281,117868,plus,positive
LinJ.19,139621,140170,plus,positive
LinJ.19,177310,177960,plus,positive
LinJ.19,184902,185797,plus,positive
LinJ.19,206398,207228,plus,positive
LinJ.19,209498,210443,plus,positive
LinJ.19,210466,211243,plus,positive
LinJ.19,222255,223086,plus,positive
LinJ.19,228187,228965,plus,positive
LinJ.19,266575,267431,plus,positive
LinJ.19,298068,298560,plus,positive
LinJ.19,304717,305742,plus,positive
LinJ.19,315012,315656,plus,positive
LinJ.19,362978,363760,plus,positive
LinJ.19,366562,367344,plus,positive
LinJ.19,375525,376142,plus,positive
LinJ.19,406418,406892,plus,positive
LinJ.19,408378,408767,plus,positive
LinJ.19,413711,414125,plus,positive
LinJ.19,439561,440227,plus,positive
LinJ.19,440307,441004,plus,positive
LinJ.19,460106,460642,plus,positive
LinJ.19,460668,460974,plus,positive
LinJ.19,461036,461233,plus,positive
LinJ.19,461331,461693,plus,positive
LinJ.19,522319,522673,plus,positive
LinJ.19,524562,525427,plus,positive
LinJ.19,529221,529345,plus,positive
LinJ.19,532467,532626,plus,positive
LinJ.19,532643,533353,plus,positive
LinJ.19,570155,571154,plus,positive
LinJ.19,576429,577592,plus,positive
LinJ.19,583046,584045,plus,positive
LinJ.19,589317,590479,plus,positive
LinJ.19,608305,608790,plus,positive
LinJ.19,608826,609605,plus,positive
LinJ.19,609608,609925,plus,positive
LinJ.19,609958,610275,plus,positive
LinJ.19,610334,610875,plus,positive
LinJ.19,610957,612304,plus,positive
LinJ.19,616659,617565,plus,positive
LinJ.19,618120,618616,plus,positive
LinJ.19,623329,623758,plus,positive
LinJ.19,623761,624545,plus,positive
LinJ.19,624571,625156,plus,positive
LinJ.19,631926,632792,plus,positive
LinJ.19,639069,639984,plus,positive
LinJ.19,647358,647943,plus,positive
LinJ.19,657754,658343,plus,positive
LinJ.19,663295,663880,plus,positive
LinJ.19,664709,665238,plus,positive
LinJ.19,665306,665614,plus,positive
LinJ.19,665617,666405,plus,positive
LinJ.19,673301,674088,plus,positive
LinJ.19,674091,674408,plus,positive
LinJ.19,674441,674763,plus,positive
LinJ.19,674818,675359,plus,positive
LinJ.19,675441,676825,plus,positive
LinJ.20,18,417,plus,positive
LinJ.20,432,561,plus,positive
LinJ.20,586,1431,plus,positive
LinJ.20,10101,11011,plus,positive
LinJ.20,26420,27299,plus,positive
LinJ.20,38457,39099,plus,positive
LinJ.20,46123,46731,plus,positive
LinJ.20,55778,55908,plus,positive
LinJ.20,104803,105401,plus,positive
LinJ.20,112438,113261,plus,positive
LinJ.20,121430,121937,plus,positive
LinJ.20,134766,135906,plus,positive
LinJ.20,174381,175032,plus,positive
LinJ.20,209974,210755,plus,positive
LinJ.20,213771,214514,plus,positive
LinJ.20,215415,216454,plus,positive
LinJ.20,247021,248127,plus,positive
LinJ.20,280652,281691,plus,positive
LinJ.20,298573,299430,plus,positive
LinJ.20,299579,300322,plus,positive
LinJ.20,301222,302261,plus,positive
LinJ.20,334725,334875,plus,positive
LinJ.20,413149,413746,plus,positive
LinJ.20,419170,419619,plus,positive
LinJ.20,432953,433849,plus,positive
LinJ.20,438057,439052,plus,positive
LinJ.20,440649,441820,plus,positive
LinJ.20,449469,450076,plus,positive
LinJ.20,483157,484139,plus,positive
LinJ.20,510379,511018,plus,positive
LinJ.20,512508,512967,plus,positive
LinJ.20,517723,518485,plus,positive
LinJ.20,520268,520729,plus,positive
LinJ.20,543924,544403,plus,positive
LinJ.20,550779,551234,plus,positive
LinJ.20,573367,573768,plus,positive
LinJ.20,575429,575960,plus,positive
LinJ.20,639040,640219,plus,positive
LinJ.20,680051,681127,plus,positive
LinJ.20,681156,682128,plus,positive
LinJ.20,710633,711711,plus,positive
LinJ.20,711740,712873,plus,positive
LinJ.20,716770,717761,plus,positive
LinJ.21,13864,14321,plus,positive
LinJ.21,15801,16176,plus,positive
LinJ.21,48460,49379,plus,positive
LinJ.21,86586,86782,plus,positive
LinJ.21,105350,105867,plus,positive
LinJ.21,163876,164804,plus,positive
LinJ.21,196583,197486,plus,positive
LinJ.21,202583,203508,plus,positive
LinJ.21,220105,221005,plus,positive
LinJ.21,224373,225257,plus,positive
LinJ.21,228081,228616,plus,positive
LinJ.21,243765,244359,plus,positive
LinJ.21,250174,251084,plus,positive
LinJ.21,267297,267936,plus,positive
LinJ.21,277880,278484,plus,positive
LinJ.21,296625,297234,plus,positive
LinJ.21,308827,309694,plus,positive
LinJ.21,374429,375079,plus,positive
LinJ.21,448678,448824,plus,positive
LinJ.21,473088,475017,plus,positive
LinJ.21,516480,517051,plus,positive
LinJ.21,544305,544764,plus,positive
LinJ.21,564106,564768,plus,positive
LinJ.21,569489,570149,plus,positive
LinJ.21,572676,573338,plus,positive
LinJ.21,576042,576640,plus,positive
LinJ.21,580219,580881,plus,positive
LinJ.21,621732,622488,plus,positive
LinJ.21,645989,646987,plus,positive
LinJ.21,647027,647364,plus,positive
LinJ.21,647551,647754,plus,positive
LinJ.21,651674,652802,plus,positive
LinJ.21,655555,656340,plus,positive
LinJ.21,656442,657138,plus,positive
LinJ.21,681572,682555,plus,positive
LinJ.21,682595,683138,plus,positive
LinJ.21,690586,691621,plus,positive
LinJ.21,714895,715818,plus,positive
LinJ.21,727979,728526,plus,positive
LinJ.21,763913,764861,plus,positive
LinJ.22,1,108,plus,positive
LinJ.22,4716,5515,plus,positive
LinJ.22,22532,23115,plus,positive
LinJ.22,57688,59017,plus,positive
LinJ.22,61889,62246,plus,positive
LinJ.22,62290,62776,plus,positive
LinJ.22,90146,90939,plus,positive
LinJ.22,99704,100345,plus,positive
LinJ.22,156471,157405,plus,positive
LinJ.22,221437,222266,plus,positive
LinJ.22,227798,228659,plus,positive
LinJ.22,262849,263283,plus,positive
LinJ.22,299281,300304,plus,positive
LinJ.22,302985,304114,plus,positive
LinJ.22,304235,304507,plus,positive
LinJ.22,304553,305269,plus,positive
LinJ.22,311053,312182,plus,positive
LinJ.22,312303,312575,plus,positive
LinJ.22,312621,313337,plus,positive
LinJ.22,318497,319626,plus,positive
LinJ.22,319747,320019,plus,positive
LinJ.22,320065,320781,plus,positive
LinJ.22,339694,340542,plus,positive
LinJ.22,341876,342853,plus,positive
LinJ.22,344665,345283,plus,positive
LinJ.22,352187,353164,plus,positive
LinJ.22,353507,354306,plus,positive
LinJ.22,368191,369087,plus,positive
LinJ.22,376345,376837,plus,positive
LinJ.22,381261,381809,plus,positive
LinJ.22,381874,383475,plus,positive
LinJ.22,397358,397791,plus,positive
LinJ.22,397863,399437,plus,positive
LinJ.22,402031,403139,plus,positive
LinJ.22,425909,426065,plus,positive
LinJ.22,442611,442791,plus,positive
LinJ.22,442795,443702,plus,positive
LinJ.22,452075,452418,plus,positive
LinJ.22,572939,573881,plus,positive
LinJ.22,585425,586367,plus,positive
LinJ.22,592623,593060,plus,positive
LinJ.22,593686,594621,plus,positive
LinJ.22,648257,649327,plus,positive
LinJ.22,656165,656604,plus,positive
LinJ.22,661450,661957,plus,positive
LinJ.22,662837,663615,plus,positive
LinJ.22,675363,675911,plus,positive
LinJ.22,695117,695406,plus,positive
LinJ.22,716866,717543,plus,positive
LinJ.22,728147,728373,plus,positive
LinJ.22,745140,745338,plus,positive
LinJ.22,745365,745742,plus,positive
LinJ.23,1,155,plus,positive
LinJ.23,55075,55729,plus,positive
LinJ.23,58729,59522,plus,positive
LinJ.23,70267,70437,plus,positive
LinJ.23,77110,77298,plus,positive
LinJ.23,77306,77477,plus,positive
LinJ.23,77616,78591,plus,positive
LinJ.23,82709,83706,plus,positive
LinJ.23,83829,83999,plus,positive
LinJ.23,84011,84196,plus,positive
LinJ.23,87330,87985,plus,positive
LinJ.23,97962,98958,plus,positive
LinJ.23,99081,99251,plus,positive
LinJ.23,99263,99379,plus,positive
LinJ.23,99412,100045,plus,positive
LinJ.23,116479,117383,plus,positive
LinJ.23,123326,123911,plus,positive
LinJ.23,160043,160864,plus,positive
LinJ.23,170900,171102,plus,positive
